STATION_NAME,CITY,LATITUDE,LONGITUDE,EV_CONNECTOR_TYPES,EV_LEVEL1_EVSE_NUM,EV_LEVEL2_EVSE_CNUM,EV_DC_FAST_NUM,EV_PRICING,FACILITY_TYPE,EV_NETWORK,Month,POPULATION,MEDIAN_INCOME,record_count,STATE_NAME,ELECTRIC_VEHICLE_REG_COUNT,PLUG_IN_HYBRID_VEHICLE_REG_COUNT,HYBRID_ELECTRIC_REG_COUNT,TOTAL_DURATION,CHARGE_DURATION,ENERGY_KWH,NUM_PORTS,TOTAL_SESSIONS,STATE,CTYPE_J1772,CTYPE_CHAdeMO,CTYPE_Combo,EV_NETWORK_AMPUP,EV_NETWORK_Blink Network,EV_NETWORK_ChargePoint Network,EV_NETWORK_EV Connect,EV_NETWORK_Electrify America,EV_NETWORK_FLO,EV_NETWORK_LOOP,EV_NETWORK_Non-Networked,EV_NETWORK_Other,EV_NETWORK_RED_E,EV_NETWORK_SHELL_RECHARGE,EV_NETWORK_SWTCH,EV_NETWORK_Tesla,EV_NETWORK_Tesla Destination,EV_NETWORK_VIALYNK,EV_NETWORK_eVgo Network,PRICE_per_kwh_rate,PRICE_per_minute_rate,PRICE_per_hour_rate,PRICE_per_session_fee,PRICE_monthly_fee,PRICE_activation_fee_present,PRICE_parking_fee_present,PRICE_is_free,PRICE_other_or_unknown,FACILITY_TYPE_HOTEL,FACILITY_TYPE_CAR_DEALER,FACILITY_TYPE_PARKING_LOT,FACILITY_TYPE_OFFICE_BLDG,FACILITY_TYPE_PUBLIC,FACILITY_TYPE_PARKING_GARAGE,FACILITY_TYPE_MULTI_UNIT_DWELLING,FACILITY_TYPE_MUNI_GOV,FACILITY_TYPE_OTHER,FACILITY_TYPE_COLLEGE_CAMPUS,FACILITY_TYPE_SHOPPING_CENTER,FACILITY_TYPE_FED_GOV,FACILITY_TYPE_RESTAURANT,FACILITY_TYPE_GAS_STATION,FACILITY_TYPE_HOSPITAL,FACILITY_TYPE_UTILITY,FACILITY_TYPE_STREET_PARKING,FACILITY_TYPE_GROCERY,FACILITY_TYPE_INN,FACILITY_TYPE_BREWERY_DISTILLERY_WINERY,FACILITY_TYPE_clean,FACILITY_TYPE_BREWERY_DISTILLERY_WINERY,FACILITY_TYPE_CAR_DEALER,FACILITY_TYPE_COLLEGE_CAMPUS,FACILITY_TYPE_FED_GOV,FACILITY_TYPE_GAS_STATION,FACILITY_TYPE_GROCERY,FACILITY_TYPE_HOSPITAL,FACILITY_TYPE_HOTEL,FACILITY_TYPE_INN,FACILITY_TYPE_MULTI_UNIT_DWELLING,FACILITY_TYPE_MUNI_GOV,FACILITY_TYPE_OFFICE_BLDG,FACILITY_TYPE_OTHER,FACILITY_TYPE_Other,FACILITY_TYPE_PARKING_GARAGE,FACILITY_TYPE_PARKING_LOT,FACILITY_TYPE_PUBLIC,FACILITY_TYPE_RESTAURANT,FACILITY_TYPE_SHOPPING_CENTER,FACILITY_TYPE_STREET_PARKING,FACILITY_TYPE_UTILITY,season,STATE_AK,STATE_AL,STATE_AR,STATE_AZ,STATE_CA,STATE_CO,STATE_CT,STATE_DC,STATE_DE,STATE_FL,STATE_GA,STATE_HI,STATE_IA,STATE_ID,STATE_IL,STATE_IN,STATE_KS,STATE_KY,STATE_LA,STATE_MA,STATE_MD,STATE_ME,STATE_MI,STATE_MN,STATE_MO,STATE_MS,STATE_MT,STATE_NC,STATE_ND,STATE_NE,STATE_NH,STATE_NJ,STATE_NM,STATE_NV,STATE_NY,STATE_OH,STATE_OK,STATE_OR,STATE_PA,STATE_RI,STATE_SC,STATE_SD,STATE_TN,STATE_TX,STATE_UT,STATE_VA,STATE_VT,STATE_WA,STATE_WI,STATE_WV,STATE_WY,record_count_1,record_count_2,record_count_3,record_count_4,season_fall,season_spring,season_summer,season_winter,Month_1.0,Month_2.0,Month_3.0,Month_4.0,Month_5.0,Month_6.0,Month_7.0,Month_8.0,Month_9.0,Month_10.0,Month_11.0,Month_12.0,EV_PENETRATION,EV_GROWTH_RATE,EV_PER_STATION,EV_INFRASTRUCTURE_INDEX,LOG_EV_REG,ADOPTION_DEMAND_SCORE,sessions_per_port,avg_charge_time,demand_score,high_demand,low_demand
EasyPark - 7th & G Garage,Anchorage,61.215914,-149.895848,"[""""J1772""""]",0.0,1.0,0.0,free,PAY_GARAGE,Non-Networked,3.0,289069.0,98152.0,1,AK,2700.0,900.0,10600.0,840.0316487379688,267.7132164908391,1298.1086474246722,2.0,111.6378919949375,AK,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,spring,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009340330509324764,0.0,1350.0,0.7407407407407407,7.901377353792616,0.11956378227593899,55.81894599746875,2.398049727622761,55.81894599746875,0,1
49th State Brewing Company - Tesla Destination,Anchorage,61.21963,-149.89592,"[""""TESLA""""]",0.0,1.0,0.0,free,INN,Tesla Destination,7.0,289069.0,98152.0,1,AK,2700.0,900.0,10600.0,840.0316487379688,267.7132164908391,1298.1086474246722,2.0,111.6378919949375,AK,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other,0,0,0,0,0,0,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,summer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009340330509324764,0.0,1350.0,0.7407407407407407,7.901377353792616,0.11956378227593899,55.81894599746875,2.398049727622761,55.81894599746875,0,1
EasyPark Susitna Parking Lot,Anchorage,61.2172294401134,-149.89885532938,"[""""J1772""""]",0.0,1.0,0.0,,PARKING_LOT,Non-Networked,8.0,289069.0,98152.0,1,Alaska,2700.0,900.0,10600.0,840.0316487379688,267.7132164908391,1298.1086474246722,2.0,111.6378919949375,AK,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PARKING_LOT,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,0,0,summer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009340330509324764,0.0,1350.0,0.7407407407407407,7.901377353792616,0.11956378227593899,55.81894599746875,2.398049727622761,55.81894599746875,0,1
Anchorage Point S,Anchorage,61.1778809870228,-149.867371123044,"[""""TESLA""""]",0.0,1.0,0.0,free,OTHER,Non-Networked,6.0,289069.0,98152.0,1,Alaska,2700.0,900.0,10600.0,840.0316487379688,267.7132164908391,1298.1086474246722,2.0,111.6378919949375,AK,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,OTHER,0,0,0,0,0,0,0,0,0,0,0,0,1,False,0,0,0,0,0,0,0,summer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009340330509324764,0.0,1350.0,0.7407407407407407,7.901377353792616,0.11956378227593899,55.81894599746875,2.398049727622761,55.81894599746875,0,1
Mendenhall Valley Public Library,Juneau,58.377567,-134.589689,"[""""J1772""""]",0.0,2.0,0.0,free,LIBRARY,Non-Networked,6.0,31969.0,100513.0,1,AK,2700.0,900.0,10600.0,840.9272278583043,268.58327668394753,1297.9681053187335,2.0,111.74487864283165,AK,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,summer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0844568175419938,0.0,1350.0,0.7407407407407407,7.901377353792616,0.15712202579227352,55.872439321415825,2.403539920092588,55.872439321415825,0,1
DIMOND CENTER EAST TOWER,Anchorage,61.142628,-149.86609,"[""CHADEMO"",""J1772COMBO""]",0.0,0.0,1.0,,UTILITY,ChargePoint Network,9.0,289069.0,98152.0,1,AK,2700.0,900.0,10600.0,11142.646517884434,3443.238535327604,1298.1086474246722,2.0,1362.4591935764872,AK,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,1,fall,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009340330509324764,0.0,1350.0,0.7407407407407407,7.901377353792616,0.11956378227593899,681.2295967882436,2.527223238362848,681.2295967882436,1,0
Cordova Center - Upper,Cordova,60.544088,-145.759026,"[""""J1772""""]",0.0,2.0,0.0,free,MUNI_GOV,Non-Networked,6.0,59843.0,98152.0,1,AK,2700.0,900.0,10600.0,840.9272278583043,268.58327668394753,1297.9681053187335,2.0,111.74487864283165,AK,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,MUNI_GOV,0,0,0,0,0,0,0,0,0,0,1,0,0,False,0,0,0,0,0,0,0,summer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04511805892084287,0.0,1350.0,0.7407407407407407,7.901377353792616,0.13745264648169805,55.872439321415825,2.403539920092588,55.872439321415825,0,1
Avis Anchorage,Anchorage,61.16085,-149.86374,"[""""J1772""""]",0.0,4.0,0.0,,FLEET_GARAGE,TURNONGREEN,9.0,289069.0,98152.0,1,AK,2700.0,900.0,10600.0,840.0316487379688,267.7132164908391,1298.1086474246722,2.0,111.6378919949375,AK,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,fall,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009340330509324764,0.0,1350.0,0.7407407407407407,7.901377353792616,0.11956378227593899,55.81894599746875,2.398049727622761,55.81894599746875,0,1
ReCharge Alaska,Denali National Park and Preserve,63.4472560190725,-148.835063190423,"[""CHADEMO"",""J1772COMBO""]",0.0,0.0,1.0,$0.55 per kwh,NATL_PARK,Non-Networked,5.0,2029.0,88935.0,1,AK,2700.0,900.0,10600.0,11132.49502565494,3444.7542179307115,1297.9681053187335,2.0,1357.4824434869724,AK,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,spring,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.330704780680138,0.0,1350.0,0.7407407407407407,7.901377353792616,0.7802460073613456,678.7412217434862,2.5376049866856127,678.7412217434862,1,0
ReCharge Alaska - Delta Junction,Delta Junction,64.0324140186103,-145.73188066993,"[""CHADEMO"",""J1772COMBO""]",0.0,0.0,2.0,$0.55 per kwh,PARKING_LOT,Non-Networked,2.0,6936.0,74223.0,1,AK,2700.0,900.0,10600.0,11132.49502565494,3444.7542179307115,1563.9970935081876,2.0,1357.4824434869724,AK,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PARKING_LOT,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,0,0,winter,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3892733564013841,0.0,1350.0,0.7407407407407407,7.901377353792616,0.3095302952219687,678.7412217434862,2.5376049866856127,678.7412217434862,1,0
Avis Juneau (Downtown),Juneau,58.28745,-134.38595,"[""""J1772""""]",0.0,2.0,0.0,,FLEET_GARAGE,TURNONGREEN,9.0,31969.0,100513.0,1,AK,2700.0,900.0,10600.0,840.9272278583043,268.58327668394753,1297.9681053187335,2.0,111.74487864283165,AK,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,fall,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0844568175419938,0.0,1350.0,0.7407407407407407,7.901377353792616,0.15712202579227352,55.872439321415825,2.403539920092588,55.872439321415825,0,1
Avis Juneau,Juneau,58.36072,-134.58827,"[""""J1772""""]",0.0,2.0,0.0,,FLEET_GARAGE,TURNONGREEN,9.0,31969.0,100513.0,1,AK,2700.0,900.0,10600.0,840.9272278583043,268.58327668394753,1297.9681053187335,2.0,111.74487864283165,AK,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,fall,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0844568175419938,0.0,1350.0,0.7407407407407407,7.901377353792616,0.15712202579227352,55.872439321415825,2.403539920092588,55.872439321415825,0,1
Rock Dump Indoor Climbing Gym,Juneau,58.288077,-134.388113,"[""""J1772""""]",0.0,1.0,0.0,free,REC_SPORTS_FACILITY,Non-Networked,8.0,31969.0,100513.0,1,Alaska,2700.0,900.0,10600.0,840.9272278583043,268.58327668394753,1297.9681053187335,2.0,111.74487864283165,AK,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,summer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0844568175419938,0.0,1350.0,0.7407407407407407,7.901377353792616,0.15712202579227352,55.872439321415825,2.403539920092588,55.872439321415825,0,1
Douglas Library,Juneau,58.277018,-134.395039,"[""""J1772""""]",0.0,2.0,0.0,free,LIBRARY,Non-Networked,7.0,31969.0,100513.0,1,Alaska,2700.0,900.0,10600.0,840.9272278583043,268.58327668394753,1297.9681053187335,2.0,111.74487864283165,AK,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,summer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0844568175419938,0.0,1350.0,0.7407407407407407,7.901377353792616,0.15712202579227352,55.872439321415825,2.403539920092588,55.872439321415825,0,1
Alaska Electric Light & Power,Juneau,58.354895,-134.495377,"[""""J1772""""]",0.0,2.0,0.0,free,UTILITY,Non-Networked,7.0,31969.0,100513.0,1,Alaska,2700.0,900.0,10600.0,840.9272278583043,268.58327668394753,1297.9681053187335,2.0,111.74487864283165,AK,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,UTILITY,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,1,summer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0844568175419938,0.0,1350.0,0.7407407407407407,7.901377353792616,0.15712202579227352,55.872439321415825,2.403539920092588,55.872439321415825,0,1
Art Shop Gallery - Tesla Destination,Homer,59.644708,-151.547288,"[""""TESLA""""]",0.0,1.0,0.0,free,INN,Tesla Destination,7.0,59843.0,77722.0,1,AK,2700.0,900.0,10600.0,849.8031215344921,270.70347948980145,1305.4295856987321,2.0,112.01124706878794,AK,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Other,0,0,0,0,0,0,0,0,1,0,0,0,0,True,0,0,0,0,0,0,0,summer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04511805892084287,0.0,1350.0,0.7407407407407407,7.901377353792616,0.13745264648169805,56.00562353439397,2.4167526616640385,56.00562353439397,0,1
University of Alaska Southeast,Juneau,58.383902,-134.639236,"[""""J1772""""]",0.0,2.0,0.0,free,COLLEGE_CAMPUS,Non-Networked,6.0,31969.0,100513.0,1,Alaska,2700.0,900.0,10600.0,840.9272278583043,268.58327668394753,1297.9681053187335,2.0,111.74487864283165,AK,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,COLLEGE_CAMPUS,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,summer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0844568175419938,0.0,1350.0,0.7407407407407407,7.901377353792616,0.15712202579227352,55.872439321415825,2.403539920092588,55.872439321415825,0,1
Three Bears - Healy,Healy,63.8668138,-149.0209122,"[""CHADEMO"",""J1772"",""J1772COMBO""]",0.0,2.0,4.0,,CAR_DEALER,EVGATEWAY,9.0,2029.0,88935.0,1,AK,2700.0,900.0,10600.0,11132.49502565494,3444.7542179307115,1297.9681053187335,2.0,1357.4824434869724,AK,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other,0,1,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,fall,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.330704780680138,0.0,1350.0,0.7407407407407407,7.901377353792616,0.7802460073613456,678.7412217434862,2.5376049866856127,678.7412217434862,1,0
